XCoord;YCoord;COD_REG;COD_PRO;PRO_COM;N_ADDRESSES_EVDSL;N_ADDRESSES_ADSL;N_ADDRESSES_VDSL;N_ADDRESSES_FTTH;SPEED_DOWN_ADSL_AVG;SPEED_DOWN_VDSL_AVG;SPEED_DOWN_EVDSL_AVG;SPEED_DOWN_GREATEST_AVG;P1;E1;E2;E3;COMUNE;PROVINCIA;REGIONE;PF1_SPEED_NULL;PF1_SPEED_2;PF1_SPEED_30;PF1_SPEED_100;PF1_SPEED_500;PF1_SPEED_1000;PF1;N_ADDRESSES_BROADBAND;DESI_WIDE_ADSL_PF1;DESI_WIDE_FTTC_PF1;DESI_WIDE_FTTH_PF1;SHAPE_LENGTH;SHAPE_AREA
1260794.79723668;5625043.49980211;5;29;29012;125.000000;2618.000000;740.000000;0.000000;11.075490;37.934718;85.475600;21.224957;4290.000000;1240.000000;1231.000000;1200.000000;Castelmassa;Rovigo;Veneto;50.824158;11.734248;1549.911470;210.747516;25.782609;0.000000;1849.000000;2618.000000;1849.000000;1849.000000;NULL;26258.525738;24263878.522278
1258718.16390102;5630288.27543395;5;29;29013;834.000000;2524.000000;1550.000000;0.000000;5.488383;43.753932;43.328789;32.075436;2931.000000;1092.000000;1062.000000;996.000000;Castelnovo Bariano;Rovigo;Veneto;105.932076;159.119483;582.086883;276.037169;64.824390;0.000000;1188.000000;2743.000000;1188.000000;1183.000000;NULL;41110.902486;76263322.984422
1266896.33118968;5625691.44116329;5;29;29014;0.000000;1557.000000;1452.000000;0.000000;9.413722;44.740261;NULL;41.986046;1813.000000;641.000000;630.000000;615.000000;Ceneselli;Rovigo;Veneto;77.720464;18.818928;206.483570;429.977039;0.000000;0.000000;733.000000;1557.000000;733.000000;726.000000;NULL;39238.215373;56632183.293290
1348164.37142230;5621074.10989371;5;29;29017;0.000000;2472.000000;0.000000;0.000000;9.751562;NULL;NULL;9.751562;2514.000000;954.000000;912.000000;836.000000;Corbola;Rovigo;Veneto;27.910973;19.661984;951.427043;0.000000;0.000000;0.000000;999.000000;2472.000000;999.000000;739.000000;NULL;30259.847133;37316056.422334
1302802.13322112;5629870.03495005;5;29;29018;0.000000;2155.000000;0.000000;0.000000;12.001631;NULL;NULL;12.001631;2683.000000;916.000000;886.000000;829.000000;Costa di Rovigo;Rovigo;Veneto;39.226334;5.021017;1022.752648;0.000000;0.000000;0.000000;1067.000000;2155.000000;1067.000000;88.000000;NULL;24554.813366;32045296.610916
1322665.67370216;5621089.33036869;5;29;29019;0.000000;1402.000000;0.000000;0.000000;9.888166;NULL;NULL;9.888166;1970.000000;803.000000;746.000000;710.000000;Crespino;Rovigo;Veneto;132.098316;36.732958;607.168726;0.000000;0.000000;0.000000;776.000000;1402.000000;776.000000;158.000000;NULL;35371.679480;63708530.406022
1274181.31124237;5614820.33602814;5;29;29021;0.000000;1997.000000;0.000000;0.000000;11.020439;NULL;NULL;11.020439;2609.000000;846.000000;840.000000;805.000000;Ficarolo;Rovigo;Veneto;5.666667;4.717949;987.615385;0.000000;0.000000;0.000000;998.000000;1997.000000;998.000000;73.000000;NULL;27123.142622;36759833.528232
1291731.85894826;5615796.00889916;5;29;29022;0.000000;4313.000000;0.000000;0.000000;10.007986;NULL;NULL;10.007986;4275.000000;1887.000000;1877.000000;1747.000000;Fiesso Umbertiano;Rovigo;Veneto;37.983837;49.609096;1658.407067;0.000000;0.000000;0.000000;1746.000000;4313.000000;1746.000000;368.000000;NULL;40220.455051;53837871.395475
1301543.65108332;5618103.01656718;5;29;29023;0.000000;1137.000000;0.000000;0.000000;6.685175;NULL;NULL;6.685175;1404.000000;518.000000;497.000000;471.000000;Frassinelle Polesine;Rovigo;Veneto;46.778614;88.703463;426.517923;0.000000;0.000000;0.000000;562.000000;1137.000000;562.000000;NULL;NULL;30158.799986;42796134.025800
1294985.06051451;5624876.72803127;5;29;29024;0.000000;2667.000000;0.000000;0.000000;10.221594;NULL;NULL;10.221594;2782.000000;1039.000000;1006.000000;895.000000;Fratta Polesine;Rovigo;Veneto;97.410276;27.268757;918.320967;0.000000;0.000000;0.000000;1043.000000;2667.000000;1043.000000;120.000000;NULL;36435.467721;41606895.688605
1278697.78850272;5613775.80000157;5;29;29025;0.000000;777.000000;0.000000;0.000000;13.162420;NULL;NULL;13.162420;1094.000000;520.000000;520.000000;434.000000;Gaiba;Rovigo;Veneto;7.069767;1.708333;435.221899;0.000000;0.000000;0.000000;444.000000;777.000000;444.000000;429.000000;NULL;22820.052781;23775439.801322
1330419.03738218;5625532.19585206;5;29;29026;0.000000;876.000000;843.000000;0.000000;13.973421;59.102405;NULL;58.099326;1605.000000;650.000000;616.000000;580.000000;Gavello;Rovigo;Veneto;146.411197;14.254623;86.020465;383.313715;0.000000;0.000000;630.000000;876.000000;630.000000;630.000000;NULL;37939.263939;49199362.097806
1273596.17166216;5631701.71802212;5;29;29027;0.000000;3640.000000;0.000000;0.000000;10.360593;NULL;NULL;10.360593;2323.000000;863.000000;835.000000;792.000000;Giacciano con Baruchella;Rovigo;Veneto;12.825565;44.678572;869.495863;0.000000;0.000000;0.000000;927.000000;3640.000000;927.000000;764.000000;NULL;39129.080123;36235842.519463
1603480.38680746;4956468.31203858;15;63;63071;1792.000000;3024.000000;2800.000000;33.000000;4.867881;69.148789;106.607765;97.086285;9029.000000;1147.000000;1127.000000;1036.000000;Sant'Agnello;Napoli;Campania;22.105006;3.666361;434.298039;1804.009501;988.539679;53.381415;3306.000000;3027.000000;3306.000000;3306.000000;3121.000000;14176.301878;7602880.382812
1315181.09125331;5623081.92099223;5;29;29038;0.000000;1313.000000;4.000000;0.000000;11.575451;1.150000;NULL;11.543930;2078.000000;601.000000;568.000000;543.000000;Pontecchio Polesine;Rovigo;Veneto;26.520150;7.620576;799.859274;0.000000;0.000000;0.000000;834.000000;1313.000000;834.000000;813.000000;118.000000;21978.911100;22917511.599718
1289849.56871844;5633344.53765125;5;29;29029;2581.000000;7236.000000;6807.000000;0.000000;10.322274;55.781842;78.418346;61.053586;12024.000000;3677.000000;3560.000000;3229.000000;Lendinara;Rovigo;Veneto;147.364345;66.941462;1251.192166;2758.628418;524.873608;0.000000;4749.000000;7375.000000;4749.000000;4618.000000;NULL;59279.798995;110087466.106087
1357011.19620459;5632179.10281383;5;29;29030;16.000000;2881.000000;16.000000;0.000000;11.597723;66.745625;91.516875;12.034440;3568.000000;983.000000;983.000000;948.000000;Loreo;Rovigo;Veneto;39.160446;43.036340;1388.803214;1.538462;0.461538;0.000000;1473.000000;2881.000000;1473.000000;630.000000;NULL;46580.773884;80280591.454177
1297217.31787694;5636602.28929543;5;29;29031;15.000000;1915.000000;379.000000;0.000000;9.247206;49.693548;4.324000;22.518982;3615.000000;1017.000000;968.000000;888.000000;Lusia;Rovigo;Veneto;59.834733;90.615826;1017.095920;161.453520;0.000000;0.000000;1329.000000;1948.000000;1329.000000;1199.000000;NULL;30326.459617;35898810.982357
1247067.65293822;5633878.59813303;5;29;29032;0.000000;1406.000000;1368.000000;0.000000;12.928349;53.871496;NULL;51.548082;1870.000000;808.000000;793.000000;721.000000;Melara;Rovigo;Veneto;10.486017;23.040864;164.758106;593.715013;0.000000;0.000000;792.000000;1406.000000;792.000000;792.000000;NULL;31650.748503;35041390.954666
1291929.79839520;5608825.02363721;5;29;29033;4827.000000;6246.000000;5379.000000;6.000000;10.851858;59.209033;87.549103;74.555764;11351.000000;2384.000000;2345.000000;2178.000000;Occhiobello;Rovigo;Veneto;47.597787;26.987534;1040.855340;2272.992814;1519.732354;2.834171;4911.000000;6246.000000;4911.000000;4911.000000;3633.000000;37237.026349;64544232.003356
1340438.94650526;5620336.57111158;5;29;29034;0.000000;1556.000000;93.000000;0.000000;9.040070;4.613763;NULL;8.935396;1645.000000;794.000000;766.000000;710.000000;Papozze;Rovigo;Veneto;146.312263;26.141245;522.002632;2.543860;0.000000;0.000000;697.000000;1556.000000;697.000000;580.000000;NULL;32135.288508;43203215.899536
1335558.22691410;5640297.42071629;5;29;29035;0.000000;930.000000;198.000000;0.000000;10.906941;35.760960;NULL;15.151023;1669.000000;500.000000;473.000000;448.000000;Pettorazza Grimani;Rovigo;Veneto;38.051864;11.405113;476.415716;87.127306;0.000000;0.000000;613.000000;930.000000;613.000000;612.000000;NULL;27878.572042;42689064.240846
1294357.82964064;5619945.03990965;5;29;29036;0.000000;370.000000;0.000000;0.000000;1.655541;NULL;NULL;1.655541;1361.000000;505.000000;490.000000;465.000000;Pincara;Rovigo;Veneto;394.512397;93.889982;47.597622;0.000000;0.000000;0.000000;536.000000;370.000000;536.000000;333.000000;NULL;30933.005108;35821375.105262
1306713.85261401;5616624.57332034;5;29;29037;0.000000;2462.000000;0.000000;0.000000;11.764139;NULL;NULL;11.764139;4079.000000;1002.000000;972.000000;905.000000;Polesella;Rovigo;Veneto;72.100010;10.115603;1658.784387;0.000000;0.000000;0.000000;1741.000000;2462.000000;1741.000000;68.000000;23.000000;29309.452872;32814707.645139
1382671.53701865;5609564.24537669;5;29;29039;465.000000;5993.000000;2730.000000;0.000000;11.667937;51.610174;99.874796;36.329457;10073.000000;2835.000000;2757.000000;2607.000000;Porto Tolle;Rovigo;Veneto;197.829777;110.795573;2404.209793;1188.012734;116.152123;0.000000;4017.000000;5993.000000;4017.000000;3942.000000;NULL;111413.081517;512214785.866617
1290005.71475738;5625712.06911919;5;29;29043;12.000000;627.000000;12.000000;0.000000;12.559068;72.379167;116.413333;14.491240;1156.000000;403.000000;401.000000;387.000000;San Bellino;Rovigo;Veneto;74.231707;0.000000;395.502637;0.486486;3.779169;0.000000;474.000000;639.000000;467.000000;369.000000;NULL;33494.369473;31761365.952451
1325409.11587720;5640514.49113531;5;29;29044;0.000000;3215.000000;741.000000;0.000000;10.492335;59.640027;NULL;28.019110;4035.000000;1244.000000;1219.000000;1177.000000;San Martino di Venezze;Rovigo;Veneto;12.527041;10.977931;1205.346216;338.148812;0.000000;0.000000;1567.000000;3215.000000;1567.000000;1232.000000;NULL;37245.677167;62317850.457410
1283714.20772682;5615028.16534089;5;29;29045;0.000000;2009.000000;696.000000;0.000000;12.183419;36.787017;NULL;23.550788;3329.000000;1184.000000;1163.000000;1047.000000;Stienta;Rovigo;Veneto;63.206396;10.847631;988.962204;305.983770;0.000000;0.000000;1369.000000;2009.000000;1369.000000;1365.000000;NULL;32787.255146;47936215.428778
1368971.01827967;5635536.05714527;5;29;29040;0.000000;6994.000000;36.000000;0.000000;11.665677;12.780000;NULL;11.688098;6481.000000;3327.000000;3293.000000;3139.000000;Rosolina;Rovigo;Veneto;8.957581;6.872309;2807.170110;0.000000;0.000000;0.000000;2823.000000;6994.000000;2823.000000;1488.000000;NULL;64258.992603;149736553.282431
1313037.85097390;5632491.12382372;5;29;29041;6442.000000;22424.000000;18318.000000;476.000000;9.555591;61.676540;105.059070;80.751999;50164.000000;15566.000000;14967.000000;12863.000000;Rovigo;Rovigo;Veneto;131.142333;421.369870;4575.409902;13413.111749;3518.720549;307.245598;22367.000000;22436.000000;22367.000000;22352.000000;18276.000000;96401.318872;217336652.093903
1271535.29283925;5619275.67635465;5;29;29042;0.000000;1963.000000;0.000000;0.000000;9.406499;NULL;NULL;9.406499;1214.000000;475.000000;466.000000;421.000000;Salara;Rovigo;Veneto;2.125855;9.786420;494.087725;0.000000;0.000000;0.000000;506.000000;1963.000000;506.000000;44.000000;NULL;25447.948591;28916957.714654
1364337.50659056;5612460.75913464;5;29;29046;3610.000000;5175.000000;4849.000000;0.000000;10.770695;53.959908;100.770890;72.629570;8495.000000;2644.000000;2583.000000;2428.000000;Taglio di Po;Rovigo;Veneto;101.832507;92.381321;455.939331;1552.151313;1233.695528;0.000000;3436.000000;5214.000000;3436.000000;3436.000000;NULL;109597.504181;157213033.787917
1274675.66339852;5624896.44170577;5;29;29047;0.000000;2603.000000;6.000000;0.000000;10.926456;8.141667;NULL;10.931394;2915.000000;1080.000000;1031.000000;946.000000;Trecenta;Rovigo;Veneto;30.093596;8.278912;1158.627492;0.000000;0.000000;0.000000;1197.000000;2603.000000;1197.000000;221.000000;NULL;48253.154460;70996863.062632
1326121.37298677;5634103.20807813;5;29;29048;0.000000;4450.000000;357.000000;0.000000;9.397848;34.965966;NULL;11.055628;5188.000000;1674.000000;1621.000000;1501.000000;Villadose;Rovigo;Veneto;9.922292;43.804449;1854.761028;134.512230;0.000000;0.000000;2043.000000;4450.000000;2043.000000;2036.000000;NULL;34399.086072;64078091.703571
1301115.57914777;5624358.40764147;5;29;29049;0.000000;52.000000;0.000000;0.000000;3.215962;NULL;NULL;3.215962;1202.000000;413.000000;387.000000;362.000000;Villamarzana;Rovigo;Veneto;459.702631;4.240074;16.057295;0.000000;0.000000;0.000000;480.000000;52.000000;480.000000;NULL;NULL;25504.046770;29056502.240494
1297870.25527270;5632053.70325707;5;29;29050;0.000000;1250.000000;2.000000;0.000000;11.467045;0.840000;NULL;11.467045;2144.000000;674.000000;641.000000;583.000000;Villanova del Ghebbo;Rovigo;Veneto;42.402408;80.773950;689.823642;0.000000;0.000000;0.000000;813.000000;1250.000000;813.000000;620.000000;NULL;26517.480721;23310059.534821
1332235.97123167;5621597.64383897;5;29;29051;0.000000;728.000000;0.000000;0.000000;9.149371;NULL;NULL;9.149371;1000.000000;411.000000;406.000000;381.000000;Villanova Marchesana;Rovigo;Veneto;10.037037;14.393528;373.569435;0.000000;0.000000;0.000000;398.000000;728.000000;398.000000;36.000000;NULL;31466.991408;36146091.697109
1369736.56991226;5623848.17328303;5;29;29052;8322.000000;9120.000000;9011.000000;0.000000;9.406089;54.721754;78.262044;73.144607;14630.000000;4668.000000;4509.000000;4223.000000;Porto Viro;Rovigo;Veneto;301.946526;36.585711;812.821345;3131.629697;1643.016721;0.000000;5926.000000;9120.000000;5909.000000;5909.000000;NULL;83742.220791;267950013.764775
1458466.65063609;5843138.37480361;6;30;30002;0.000000;566.000000;556.000000;0.000000;13.147879;56.921226;NULL;34.911038;841.000000;413.000000;405.000000;385.000000;Amaro;Udine;Friuli Venezia Giulia;0.189485;0.000000;201.827853;178.982661;0.000000;0.000000;381.000000;566.000000;381.000000;381.000000;NULL;35994.467259;69861798.025483
1419392.56372281;5847721.62562158;6;30;30003;0.000000;1038.000000;0.000000;0.000000;11.007975;NULL;NULL;11.007975;1030.000000;630.000000;616.000000;554.000000;Ampezzo;Udine;Friuli Venezia Giulia;32.533651;0.000000;492.466349;0.000000;0.000000;0.000000;525.000000;1038.000000;525.000000;NULL;NULL;76793.474924;154013626.340448
1487383.35289879;5741336.33015919;6;30;30004;0.000000;1624.000000;0.000000;0.000000;10.311897;NULL;NULL;10.311897;3441.000000;1106.000000;1091.000000;1013.000000;Aquileia;Udine;Friuli Venezia Giulia;66.883310;17.877775;1489.238915;0.000000;0.000000;0.000000;1574.000000;1624.000000;1574.000000;40.000000;NULL;52963.064092;76422727.202766
1453865.10411215;5770034.83610233;6;30;30010;0.000000;1636.000000;0.000000;0.000000;9.100455;NULL;NULL;9.100455;2577.000000;1009.000000;965.000000;891.000000;Bertiolo;Udine;Friuli Venezia Giulia;18.609960;72.987791;965.402249;0.000000;0.000000;0.000000;1057.000000;1636.000000;1057.000000;585.000000;NULL;37254.145900;54367356.487528
1454380.58403668;5857530.99655040;6;30;30005;0.000000;1297.000000;0.000000;0.000000;8.676235;NULL;NULL;8.676235;2243.000000;1115.000000;1074.000000;1008.000000;Arta Terme;Udine;Friuli Venezia Giulia;179.563721;1.291139;792.145140;0.000000;0.000000;0.000000;973.000000;1297.000000;808.000000;NULL;NULL;49918.099168;89766522.411695
1484205.48981854;5810786.52717827;6;30;30007;0.000000;1268.000000;0.000000;0.000000;10.339300;NULL;NULL;10.339300;1861.000000;898.000000;854.000000;756.000000;Attimis;Udine;Friuli Venezia Giulia;96.214377;15.403386;740.382237;0.000000;0.000000;0.000000;852.000000;1268.000000;852.000000;NULL;NULL;39062.850653;69328735.877338
1480501.64914369;5758888.85209595;6;30;30008;0.000000;1229.000000;0.000000;5.000000;2.949199;NULL;NULL;6.902117;3577.000000;1091.000000;1066.000000;1002.000000;Bagnaria Arsa;Udine;Friuli Venezia Giulia;622.163285;36.285469;826.173624;0.000000;0.000000;7.377622;1492.000000;1229.000000;1492.000000;203.000000;982.000000;38442.154331;39659874.782720
1457920.79573072;5783004.52341027;6;30;30009;0.000000;4289.000000;1622.000000;15.000000;6.508094;57.720264;NULL;27.958138;5353.000000;2075.000000;1907.000000;1723.000000;Basiliano;Udine;Friuli Venezia Giulia;235.539521;573.269746;686.500779;718.967324;0.000000;8.722630;2223.000000;4290.000000;2223.000000;2046.000000;2223.000000;47628.601576;88771761.119193
1488280.31288005;5795188.71389598;6;30;30060;170.000000;746.000000;170.000000;17.000000;10.051721;36.368643;54.233162;42.744547;1648.000000;482.000000;463.000000;405.000000;Moimacco;Udine;Friuli Venezia Giulia;30.842105;0.000000;570.540291;31.030923;23.247232;15.339448;671.000000;746.000000;671.000000;671.000000;671.000000;22414.296935;25038010.719448
1468637.70311271;5822321.95600462;6;30;30061;0.000000;10.000000;0.000000;0.000000;4.190000;NULL;NULL;4.190000;558.000000;327.000000;315.000000;293.000000;Montenars;Udine;Friuli Venezia Giulia;265.697802;0.000000;0.302198;0.000000;0.000000;0.000000;266.000000;10.000000;244.000000;223.000000;NULL;26790.746668;42325405.546090
1468958.05263679;5772327.90104774;6;30;30062;0.000000;2232.000000;0.000000;0.000000;12.615270;NULL;NULL;12.615270;5045.000000;1744.000000;1664.000000;1455.000000;Mortegliano;Udine;Friuli Venezia Giulia;648.984911;0.039216;1511.975873;0.000000;0.000000;0.000000;2161.000000;2232.000000;2161.000000;376.000000;NULL;34840.455264;61799042.272494
1462598.32584541;5800774.25494182;6;30;30063;0.000000;1456.000000;3.000000;0.000000;6.587959;5.380000;NULL;6.585482;2391.000000;1031.000000;992.000000;944.000000;Moruzzo;Udine;Friuli Venezia Giulia;43.444444;0.360679;947.194877;0.000000;0.000000;0.000000;991.000000;1459.000000;991.000000;935.000000;80.000000;24832.472853;37697582.449132
1461995.82692101;5750034.02264593;6;30;30064;0.000000;1.000000;0.000000;0.000000;2.490000;NULL;NULL;2.490000;2641.000000;928.000000;908.000000;859.000000;Muzzana del Turgnano;Udine;Friuli Venezia Giulia;1045.991803;0.000000;0.008197;0.000000;0.000000;0.000000;1046.000000;1.000000;1044.000000;421.000000;NULL;36493.697783;49385986.221251
1479859.22159448;5815811.08083321;6;30;30065;0.000000;2240.000000;0.000000;0.000000;10.544711;NULL;NULL;10.544711;2778.000000;1340.000000;1175.000000;1059.000000;Nimis;Udine;Friuli Venezia Giulia;210.196504;43.905123;962.898373;0.000000;0.000000;0.000000;1217.000000;2240.000000;1211.000000;37.000000;NULL;39549.409062;70864210.349132
1454612.71674010;5819517.54062375;6;30;30066;4.000000;1957.000000;4.000000;0.000000;11.476109;0.880000;0.880000;11.476109;3006.000000;994.000000;970.000000;908.000000;Osoppo;Udine;Friuli Venezia Giulia;-0.000000;4.780198;1304.219802;0.000000;0.000000;0.000000;1309.000000;1957.000000;1309.000000;1037.000000;NULL;31180.903978;47365057.576148
1431449.68939230;5858144.17573044;6;30;30067;0.000000;2199.000000;0.000000;0.000000;8.567216;NULL;NULL;8.567216;2010.000000;1231.000000;1208.000000;1128.000000;Ovaro;Udine;Friuli Venezia Giulia;27.430569;133.622594;750.946836;0.000000;0.000000;0.000000;912.000000;2199.000000;912.000000;NULL;NULL;60406.336892;120923526.413012
1467397.93505525;5800493.10934739;6;30;30068;812.000000;3221.000000;1264.000000;0.000000;7.051759;52.363349;73.407394;35.935830;5044.000000;1396.000000;1354.000000;1274.000000;Pagnacco;Udine;Friuli Venezia Giulia;2.319513;1.619112;1475.046345;493.748273;166.266756;0.000000;2139.000000;3334.000000;2139.000000;2139.000000;593.000000;28380.634329;30754071.423189
1130156.08395895;5657249.17828512;3;19;19093;0.000000;410.000000;0.000000;0.000000;2.987439;NULL;NULL;2.987439;623.000000;292.000000;275.000000;265.000000;Scandolara Ripa d'Oglio;Cremona;Lombardia;5.363636;8.090909;238.545455;0.000000;0.000000;0.000000;252.000000;410.000000;252.000000;5.000000;NULL;15630.151800;11090788.799207
1455836.02070874;5746731.29593062;6;30;30069;0.000000;8.000000;0.000000;0.000000;3.138750;NULL;NULL;3.138750;3008.000000;1016.000000;1006.000000;994.000000;Palazzolo dello Stella;Udine;Friuli Venezia Giulia;1248.137931;0.000000;3.862069;0.000000;0.000000;0.000000;1252.000000;8.000000;1047.000000;84.000000;NULL;59263.307394;71889850.529420
1483262.93665277;5765510.30775782;6;30;30070;0.000000;3163.000000;0.000000;126.000000;9.223419;NULL;NULL;47.994165;5409.000000;1228.000000;1193.000000;1081.000000;Palmanova;Udine;Friuli Venezia Giulia;16.638135;506.735676;1770.922431;0.000000;0.000000;95.703757;2390.000000;3163.000000;2390.000000;NULL;2390.000000;23071.364757;27106952.716722
1479061.69740689;5777385.08648616;6;30;30074;0.000000;2818.000000;0.000000;0.000000;6.223206;NULL;NULL;6.223206;5698.000000;1652.000000;1604.000000;1491.000000;Pavia di Udine;Udine;Friuli Venezia Giulia;694.527391;46.137832;1623.334778;0.000000;0.000000;0.000000;2364.000000;2818.000000;2364.000000;1037.000000;472.000000;51968.025899;71448098.304910
1445307.06685366;5872509.65925330;6;30;30071;0.000000;1652.000000;0.000000;0.000000;10.713877;NULL;NULL;10.713877;2372.000000;1364.000000;1284.000000;1213.000000;Paluzza;Udine;Friuli Venezia Giulia;22.066522;0.571429;994.362049;0.000000;0.000000;0.000000;1017.000000;1652.000000;1017.000000;NULL;NULL;75439.751558;148096232.268912
1465880.39508956;5788872.52026658;6;30;30072;7417.000000;10878.000000;8533.000000;134.000000;7.701828;62.843632;90.451242;80.274583;9375.000000;2208.000000;2119.000000;1939.000000;Pasian di Prato;Udine;Friuli Venezia Giulia;2.392904;170.526225;464.341267;1715.309168;1674.998227;58.432209;4086.000000;10878.000000;4086.000000;4086.000000;4086.000000;33066.824672;32936250.488033
1461595.43199612;5867306.07656392;6;30;30073;0.000000;2227.000000;0.000000;0.000000;9.409677;NULL;NULL;9.409677;2737.000000;1411.000000;1343.000000;1291.000000;Paularo;Udine;Friuli Venezia Giulia;176.991694;141.009144;873.999163;0.000000;0.000000;0.000000;1192.000000;2227.000000;1192.000000;NULL;NULL;70113.431676;177801011.931516
1460262.07398232;5756681.50026721;6;30;30075;0.000000;1616.000000;0.000000;0.000000;11.993940;NULL;NULL;11.993940;2595.000000;993.000000;981.000000;922.000000;Pocenia;Udine;Friuli Venezia Giulia;39.226564;9.353714;960.419722;0.000000;0.000000;0.000000;1009.000000;1616.000000;1009.000000;NULL;NULL;37566.147529;50775966.968053
1480547.30108441;5863714.95597891;6;30;30076;0.000000;1340.000000;0.000000;0.000000;10.094617;NULL;NULL;10.094617;1503.000000;720.000000;653.000000;607.000000;Pontebba;Udine;Friuli Venezia Giulia;25.716049;115.960595;608.323356;0.000000;0.000000;0.000000;750.000000;1340.000000;744.000000;NULL;NULL;74931.879815;212129784.761783
1470638.68912515;5757811.88272402;6;30;30077;93.000000;1534.000000;93.000000;0.000000;8.994626;9.563763;9.563763;9.454835;2650.000000;933.000000;908.000000;860.000000;Porpetto;Udine;Friuli Venezia Giulia;53.606388;45.758267;957.825821;0.809524;0.000000;0.000000;1058.000000;1536.000000;1058.000000;907.000000;NULL;29656.628935;35450963.826954
1479481.21044343;5802943.55808909;6;30;30078;0.000000;2732.000000;0.000000;0.000000;7.647985;NULL;NULL;7.647985;5572.000000;2057.000000;1990.000000;1776.000000;Povoletto;Udine;Friuli Venezia Giulia;915.902416;66.629796;1355.467788;0.000000;0.000000;0.000000;2338.000000;2732.000000;2338.000000;710.000000;239.000000;43670.649606;80114805.952567
1470069.31413420;5779565.91085331;6;30;30079;1568.000000;4585.000000;2670.000000;0.000000;9.212496;58.025500;89.176119;46.612721;6880.000000;2388.000000;2284.000000;2107.000000;Pozzuolo del Friuli;Udine;Friuli Venezia Giulia;4.111689;20.021704;1453.968700;1007.908752;423.989156;0.000000;2910.000000;4585.000000;2910.000000;2910.000000;668.000000;44557.874862;70335009.706024
1479770.56155360;5785436.60049479;6;30;30080;0.000000;2100.000000;0.000000;7.000000;9.842417;NULL;NULL;13.144177;3536.000000;978.000000;943.000000;836.000000;Pradamano;Udine;Friuli Venezia Giulia;12.188265;3.022640;1521.312655;0.000000;0.000000;0.476440;1537.000000;2100.000000;1537.000000;512.000000;658.000000;29222.703617;32882352.561896
1418081.02077185;5863423.14099088;6;30;30081;0.000000;926.000000;0.000000;0.000000;8.853159;NULL;NULL;8.853159;927.000000;1039.000000;986.000000;680.000000;Prato Carnico;Udine;Friuli Venezia Giulia;1.576923;0.000000;468.423077;0.000000;0.000000;0.000000;470.000000;926.000000;470.000000;NULL;NULL;66317.681770;174250225.964557
1453880.00617684;5742297.14113785;6;30;30082;31.000000;21.000000;31.000000;0.000000;1.259048;4.889032;4.889032;4.889032;1484.000000;606.000000;579.000000;542.000000;Precenicco;Udine;Friuli Venezia Giulia;610.246706;9.428571;5.324723;0.000000;0.000000;0.000000;625.000000;31.000000;277.000000;79.000000;12.000000;39389.159473;54740946.625988
1490198.25397996;5787838.98285346;6;30;30083;0.000000;1672.000000;0.000000;0.000000;10.154870;NULL;NULL;10.154870;4187.000000;1292.000000;1253.000000;1152.000000;Premariacco;Udine;Friuli Venezia Giulia;491.812949;18.730784;1162.456267;0.000000;0.000000;0.000000;1673.000000;1672.000000;1673.000000;514.000000;77.000000;46761.467667;83064194.468814
1433511.12851281;5838941.33423920;6;30;30084;0.000000;257.000000;0.000000;0.000000;14.965603;NULL;NULL;14.965603;266.000000;223.000000;218.000000;209.000000;Preone;Udine;Friuli Venezia Giulia;0.000000;0.000000;132.000000;0.000000;0.000000;0.000000;132.000000;257.000000;132.000000;NULL;NULL;31344.407561;47544434.163918
1503983.69870169;5791886.89424676;6;30;30085;26.000000;241.000000;26.000000;0.000000;9.724730;2.310385;2.310385;8.408874;809.000000;553.000000;515.000000;462.000000;Prepotto;Udine;Friuli Venezia Giulia;196.912337;45.448750;101.638913;0.000000;0.000000;0.000000;344.000000;267.000000;322.000000;286.000000;NULL;58780.052575;67677182.642848
1500002.08986181;5810455.45599478;6;30;30086;0.000000;749.000000;0.000000;0.000000;7.454194;NULL;NULL;7.454194;1033.000000;828.000000;799.000000;768.000000;Pulfero;Udine;Friuli Venezia Giulia;58.516987;58.730392;391.752621;0.000000;0.000000;0.000000;509.000000;749.000000;478.000000;NULL;NULL;46546.504355;101160017.607742
1445165.52490120;5809111.31399820;6;30;30087;0.000000;1035.000000;0.000000;2.000000;1.828968;NULL;NULL;3.735731;3023.000000;1532.000000;1516.000000;1459.000000;Ragogna;Udine;Friuli Venezia Giulia;634.792500;539.112366;206.027649;0.000000;0.000000;1.067485;1381.000000;1035.000000;1381.000000;NULL;1303.000000;28276.641848;45642932.581307
1439067.67786394;5866884.95420922;6;30;30088;0.000000;1071.000000;0.000000;0.000000;9.824119;NULL;NULL;9.824119;560.000000;555.000000;532.000000;501.000000;Ravascletto;Udine;Friuli Venezia Giulia;7.014483;2.101428;277.884089;0.000000;0.000000;0.000000;287.000000;1071.000000;287.000000;NULL;NULL;36699.489033;55337988.781936
1430976.01740113;5851560.30179602;6;30;30089;0.000000;388.000000;0.000000;0.000000;9.866418;NULL;NULL;9.866418;508.000000;233.000000;231.000000;217.000000;Raveo;Udine;Friuli Venezia Giulia;1.090909;0.000000;216.909091;0.000000;0.000000;0.000000;218.000000;388.000000;218.000000;NULL;NULL;32480.517898;27223836.026479
